1,2,3,4,F2/F1
4.1111,4.5556,23.3333,9,0
1,4.1111,46.6667,2,0
4.1111,4.5556,23.3333,10,0
4.1111,4.5556,26.6667,1,0
4.1111,4.5556,26.6667,2,0
4.1111,4.5556,26.6667,3,0
4.1111,4.5556,26.6667,4,0
4.1111,4.5556,26.6667,5,0
4.1111,4.5556,26.6667,6,0
4.1111,4.5556,26.6667,7,0
4.1111,4.5556,26.6667,8,0
4.1111,4.5556,26.6667,9,0
1,4.1111,46.6667,3,0
4.1111,4.5556,26.6667,10,0
4.1111,4.5556,30,1,0
4.1111,4.5556,30,2,0
4.1111,4.5556,30,3,0
4.1111,4.5556,30,4,0
4.1111,4.5556,30,5,0
4.1111,4.5556,30,6,0
4.1111,4.5556,30,7,0
4.1111,4.5556,30,8,0
4.1111,4.5556,30,9,0
1,4.1111,46.6667,4,0
4.1111,4.5556,30,10,0
4.1111,4.5556,33.3333,1,0
4.1111,4.5556,33.3333,2,0
4.1111,4.5556,33.3333,3,0
4.1111,4.5556,33.3333,4,0
4.1111,4.5556,33.3333,5,0
4.1111,4.5556,33.3333,6,0
4.1111,4.5556,33.3333,7,0
4.1111,4.5556,33.3333,8,0
4.1111,4.5556,33.3333,9,0
1,4.1111,46.6667,5,0
4.1111,4.5556,33.3333,10,0
4.1111,4.5556,36.6667,1,0
4.1111,4.5556,36.6667,2,0
4.1111,4.5556,36.6667,3,0
4.1111,4.5556,36.6667,4,0
4.1111,4.5556,36.6667,5,0
4.1111,4.5556,36.6667,6,0
4.1111,4.5556,36.6667,7,0
4.1111,4.5556,36.6667,8,0
4.1111,4.5556,36.6667,9,0
1,4.1111,46.6667,6,0
4.1111,4.5556,36.6667,10,0
4.1111,4.5556,40,1,0
4.1111,4.5556,40,2,0
4.1111,4.5556,40,3,0
4.1111,4.5556,40,4,0
4.1111,4.5556,40,5,0
4.1111,4.5556,40,6,0
4.1111,4.5556,40,7,0
4.1111,4.5556,40,8,0
4.1111,4.5556,40,9,0
1,4.1111,46.6667,7,0
4.1111,4.5556,40,10,0
4.1111,4.5556,43.3333,1,0
4.1111,4.5556,43.3333,2,0
4.1111,4.5556,43.3333,3,0
4.1111,4.5556,43.3333,4,0
4.1111,4.5556,43.3333,5,0
4.1111,4.5556,43.3333,6,0
4.1111,4.5556,43.3333,7,0
4.1111,4.5556,43.3333,8,0
4.1111,4.5556,43.3333,9,0
1,4.1111,46.6667,8,0
4.1111,4.5556,43.3333,10,0
4.1111,4.5556,46.6667,1,0
4.1111,4.5556,46.6667,2,0
4.1111,4.5556,46.6667,3,0
4.1111,4.5556,46.6667,4,0
4.1111,4.5556,46.6667,5,0
4.1111,4.5556,46.6667,6,0
4.1111,4.5556,46.6667,7,0
4.1111,4.5556,46.6667,8,0
4.1111,4.5556,46.6667,9,0
1,4.1111,46.6667,9,0
4.1111,4.5556,46.6667,10,0
4.1111,4.5556,50,1,0
4.1111,4.5556,50,2,0
4.1111,4.5556,50,3,0
4.1111,4.5556,50,4,0
4.1111,4.5556,50,5,0
4.1111,4.5556,50,6,0
4.1111,4.5556,50,7,0
4.1111,4.5556,50,8,0
4.1111,4.5556,50,9,0
1,1,43.3333,9,0.7639
1,4.1111,46.6667,10,0
4.1111,4.5556,50,10,0
4.1111,5,20,1,0
4.1111,5,20,2,0
4.1111,5,20,3,0
4.1111,5,20,4,0
4.1111,5,20,5,0
4.1111,5,20,6,0
4.1111,5,20,7,0
4.1111,5,20,8,0
4.1111,5,20,9,0
1,4.1111,50,1,0
4.1111,5,20,10,0
4.1111,5,23.3333,1,0
4.1111,5,23.3333,2,0
4.1111,5,23.3333,3,0
4.1111,5,23.3333,4,0
4.1111,5,23.3333,5,0
4.1111,5,23.3333,6,0
4.1111,5,23.3333,7,0
4.1111,5,23.3333,8,0
4.1111,5,23.3333,9,0
1,4.1111,50,2,0
4.1111,5,23.3333,10,0
4.1111,5,26.6667,1,0
4.1111,5,26.6667,2,0
4.1111,5,26.6667,3,0
4.1111,5,26.6667,4,0
4.1111,5,26.6667,5,0
4.1111,5,26.6667,6,0
4.1111,5,26.6667,7,0
4.1111,5,26.6667,8,0
4.1111,5,26.6667,9,0
1,4.1111,50,3,0
4.1111,5,26.6667,10,0
4.1111,5,30,1,0
4.1111,5,30,2,0
4.1111,5,30,3,0
4.1111,5,30,4,0
4.1111,5,30,5,0
4.1111,5,30,6,0
4.1111,5,30,7,0
4.1111,5,30,8,0
4.1111,5,30,9,0
1,4.1111,50,4,0
4.1111,5,30,10,0
4.1111,5,33.3333,1,0
4.1111,5,33.3333,2,0
4.1111,5,33.3333,3,0
4.1111,5,33.3333,4,0
4.1111,5,33.3333,5,0
4.1111,5,33.3333,6,0
4.1111,5,33.3333,7,0
4.1111,5,33.3333,8,0
4.1111,5,33.3333,9,0
1,4.1111,50,5,0
4.1111,5,33.3333,10,0
4.1111,5,36.6667,1,0
4.1111,5,36.6667,2,0
4.1111,5,36.6667,3,0
4.1111,5,36.6667,4,0
4.1111,5,36.6667,5,0
4.1111,5,36.6667,6,0
4.1111,5,36.6667,7,0
4.1111,5,36.6667,8,0
4.1111,5,36.6667,9,0
1,4.1111,50,6,0
4.1111,5,36.6667,10,0
4.1111,5,40,1,0
4.1111,5,40,2,0
4.1111,5,40,3,0
4.1111,5,40,4,0
4.1111,5,40,5,0
4.1111,5,40,6,0
4.1111,5,40,7,0
4.1111,5,40,8,0
4.1111,5,40,9,0
1,4.1111,50,7,0
4.1111,5,40,10,0
4.1111,5,43.3333,1,0
4.1111,5,43.3333,2,0
4.1111,5,43.3333,3,0
4.1111,5,43.3333,4,0
4.1111,5,43.3333,5,0
4.1111,5,43.3333,6,0
4.1111,5,43.3333,7,0
4.1111,5,43.3333,8,0
4.1111,5,43.3333,9,0
1,4.1111,50,8,0
4.1111,5,43.3333,10,0
4.1111,5,46.6667,1,0
4.1111,5,46.6667,2,0
4.1111,5,46.6667,3,0
4.1111,5,46.6667,4,0
4.1111,5,46.6667,5,0
4.1111,5,46.6667,6,0
4.1111,5,46.6667,7,0
4.1111,5,46.6667,8,0
4.1111,5,46.6667,9,0
1,4.1111,50,9,0
4.1111,5,46.6667,10,0
4.1111,5,50,1,0
4.1111,5,50,2,0
4.1111,5,50,3,0
4.1111,5,50,4,0
4.1111,5,50,5,0
4.1111,5,50,6,0
4.1111,5,50,7,0
4.1111,5,50,8,0
4.1111,5,50,9,0
1,1,20,8,0.5522
1,1,43.3333,10,0.7871
1,4.1111,50,10,0
4.1111,5,50,10,0
4.5556,1,20,1,0
4.5556,1,20,2,0
4.5556,1,20,3,0
4.5556,1,20,4,0
4.5556,1,20,5,0.1418
4.5556,1,20,6,0.2424
4.5556,1,20,7,0.3145
4.5556,1,20,8,0.361
4.5556,1,20,9,0.4136
1,4.5556,20,1,0
4.5556,1,20,10,0.4435
4.5556,1,23.3333,1,0
4.5556,1,23.3333,2,0
4.5556,1,23.3333,3,0
4.5556,1,23.3333,4,0
4.5556,1,23.3333,5,0.1054
4.5556,1,23.3333,6,0.2172
4.5556,1,23.3333,7,0.2985
4.5556,1,23.3333,9,0.3911
1,4.5556,20,2,0
4.5556,1,23.3333,10,0.4224
4.5556,1,26.6667,1,0
4.5556,1,26.6667,2,0
4.5556,1,26.6667,3,0
4.5556,1,26.6667,4,0
4.5556,1,26.6667,5,0.1668
4.5556,1,26.6667,6,0.2744
4.5556,1,26.6667,7,0.3514
4.5556,1,26.6667,8,0.3954
4.5556,1,26.6667,9,0.4418
1,4.5556,20,3,0
4.5556,1,26.6667,10,0.4745
4.5556,1,30,1,0
4.5556,1,30,2,0
4.5556,1,30,3,0
4.5556,1,30,4,0.0012
4.5556,1,30,5,0.2087
4.5556,1,30,6,0.323
4.5556,1,30,7,0.3902
4.5556,1,30,8,0.4421
4.5556,1,30,9,0.4836
1,4.5556,20,4,0
4.5556,1,30,10,0.5175
4.5556,1,33.3333,1,0
4.5556,1,33.3333,2,0
4.5556,1,33.3333,3,0
4.5556,1,33.3333,4,0.0429
4.5556,1,33.3333,5,0.2369
4.5556,1,33.3333,6,0.3581
4.5556,1,33.3333,7,0.4353
4.5556,1,33.3333,8,0.4849
4.5556,1,33.3333,9,0.5179
1,4.5556,20,5,0
4.5556,1,33.3333,10,0.5501
4.5556,1,36.6667,1,0
4.5556,1,36.6667,2,0
4.5556,1,36.6667,3,0
4.5556,1,36.6667,4,0.0551
4.5556,1,36.6667,5,0.2665
4.5556,1,36.6667,5,0.2665
4.5556,1,36.6667,6,0.3943
4.5556,1,36.6667,7,0.458
4.5556,1,36.6667,8,0.5103
4.5556,1,36.6667,9,0.5532
1,4.5556,20,6,0
4.5556,1,40,1,0
4.5556,1,40,2,0
4.5556,1,40,3,0
4.5556,1,40,4,0.0792
4.5556,1,40,5,0.2944
4.5556,1,40,6,0.4182
4.5556,1,40,7,0.488
4.5556,1,40,8,0.5399
4.5556,1,40,9,0.5793
1,4.5556,20,7,0
4.5556,1,40,10,0.6068
4.5556,1,43.3333,1,0
4.5556,1,43.3333,2,0
4.5556,1,43.3333,3,0
4.5556,1,43.3333,4,0.0974
4.5556,1,43.3333,5,0.3077
4.5556,1,43.3333,6,0.4389
4.5556,1,43.3333,7,0.51
4.5556,1,43.3333,8,0.5594
4.5556,1,43.3333,9,0.5873
1,4.5556,20,8,0
4.5556,1,43.3333,10,0.6294
4.5556,1,46.6667,1,0
4.5556,1,46.6667,2,0
4.5556,1,46.6667,3,0
4.5556,1,46.6667,4,0.1149
4.5556,1,46.6667,5,0.312
4.5556,1,46.6667,6,0.4695
4.5556,1,46.6667,7,0.5363
4.5556,1,46.6667,8,0.5832
4.5556,1,46.6667,9,0.6218
1,4.5556,20,9,0
4.5556,1,46.6667,10,0.6333
4.5556,1,50,1,0
4.5556,1,50,2,0
4.5556,1,50,3,0
4.5556,1,50,4,0.1278
4.5556,1,50,5,0.3526
4.5556,1,50,6,0.466
4.5556,1,50,7,0.5483
4.5556,1,50,8,0.5929
4.5556,1,50,9,0.6408
1,1,46.6667,1,0
1,4.5556,20,10,0
4.5556,1,50,10,0.6434
4.5556,1.4444,20,1,0
4.5556,1.4444,20,2,0
4.5556,1.4444,20,3,0
4.5556,1.4444,20,4,0
4.5556,1.4444,20,5,0
4.5556,1.4444,20,6,0
4.5556,1.4444,20,7,0.0716
4.5556,1.4444,20,8,0.1798
4.5556,1.4444,20,9,0.2335
1,4.5556,23.3333,1,0
4.5556,1.4444,20,10,0.2908
4.5556,1.4444,23.3333,1,0
4.5556,1.4444,23.3333,2,0
4.5556,1.4444,23.3333,3,0
4.5556,1.4444,23.3333,4,0
4.5556,1.4444,23.3333,5,0
4.5556,1.4444,23.3333,6,0.0183
4.5556,1.4444,23.3333,7,0.1329
4.5556,1.4444,23.3333,8,0.2255
4.5556,1.4444,23.3333,9,0.2881
1,4.5556,23.3333,2,0
4.5556,1.4444,23.3333,10,0.3387
4.5556,1.4444,26.6667,1,0
4.5556,1.4444,26.6667,2,0
4.5556,1.4444,26.6667,3,0
4.5556,1.4444,26.6667,4,0
4.5556,1.4444,26.6667,5,0
4.5556,1.4444,26.6667,6,0.0853
4.5556,1.4444,26.6667,7,0.2142
4.5556,1.4444,26.6667,8,0.298
4.5556,1.4444,26.6667,9,0.3569
1,4.5556,23.3333,3,0
4.5556,1.4444,26.6667,10,0.3971
4.5556,1.4444,30,1,0
4.5556,1.4444,30,2,0
4.5556,1.4444,30,3,0
4.5556,1.4444,30,4,0
4.5556,1.4444,30,5,0
4.5556,1.4444,30,6,0.0509
4.5556,1.4444,30,7,0.2004
4.5556,1.4444,30,8,0.2819
1,4.5556,23.3333,4,0
4.5556,1.4444,33.3333,1,0
4.5556,1.4444,33.3333,2,0
4.5556,1.4444,33.3333,3,0
4.5556,1.4444,33.3333,4,0
4.5556,1.4444,33.3333,5,0
4.5556,1.4444,33.3333,6,0.0481
4.5556,1.4444,33.3333,7,0.1853
4.5556,1.4444,33.3333,8,0.2793
4.5556,1.4444,33.3333,9,0.3442
1,4.5556,23.3333,5,0
4.5556,1.4444,33.3333,10,0.3934
4.5556,1.4444,36.6667,1,0
4.5556,1.4444,36.6667,2,0
4.5556,1.4444,36.6667,3,0
4.5556,1.4444,36.6667,4,0
4.5556,1.4444,36.6667,5,0
4.5556,1.4444,36.6667,6,0.0764
4.5556,1.4444,36.6667,7,0.2174
4.5556,1.4444,36.6667,8,0.3108
4.5556,1.4444,36.6667,9,0.3805
1,4.5556,23.3333,6,0
4.5556,1.4444,36.6667,10,0.4279
4.5556,1.4444,40,1,0
4.5556,1.4444,40,2,0
4.5556,1.4444,40,3,0
4.5556,1.4444,40,4,0
4.5556,1.4444,40,5,0
4.5556,1.4444,40,6,0.1032
4.5556,1.4444,40,7,0.2429
4.5556,1.4444,40,8,0.3377
4.5556,1.4444,40,9,0.4091
1,4.5556,23.3333,7,0
4.5556,1.4444,40,10,0.4598
4.5556,1.4444,43.3333,1,0
4.5556,1.4444,43.3333,2,0
4.5556,1.4444,43.3333,3,0
4.5556,1.4444,43.3333,4,0
4.5556,1.4444,43.3333,5,0
4.5556,1.4444,43.3333,6,0.123
4.5556,1.4444,43.3333,7,0.2698
4.5556,1.4444,43.3333,8,0.3652
4.5556,1.4444,43.3333,9,0.4316
1,4.5556,23.3333,8,0
4.5556,1.4444,43.3333,10,0.4882
4.5556,1.4444,46.6667,1,0
4.5556,1.4444,46.6667,2,0
4.5556,1.4444,46.6667,3,0
4.5556,1.4444,46.6667,4,0
4.5556,1.4444,46.6667,5,0
4.5556,1.4444,46.6667,6,0.1433
4.5556,1.4444,46.6667,7,0.2885
4.5556,1.4444,46.6667,8,0.3869
4.5556,1.4444,46.6667,9,0.4562
1,4.5556,23.3333,9,0
4.5556,1.4444,46.6667,10,0.5066
4.5556,1.4444,50,1,0
4.5556,1.4444,50,2,0
4.5556,1.4444,50,3,0
4.5556,1.4444,50,4,0
4.5556,1.4444,50,5,0
4.5556,1.4444,50,6,0.1559
4.5556,1.4444,50,7,0.3034
4.5556,1.4444,50,8,0.406
4.5556,1.4444,50,9,0.4683
1,1,46.6667,2,0
1,4.5556,23.3333,10,0
4.5556,1.4444,50,10,0.5226
4.5556,1.8889,20,1,0
4.5556,1.8889,20,2,0
4.5556,1.8889,20,3,0
4.5556,1.8889,20,4,0
4.5556,1.8889,20,5,0
4.5556,1.8889,20,6,0
4.5556,1.8889,20,7,0
4.5556,1.8889,20,8,0
4.5556,1.8889,20,9,0.0731
1,4.5556,26.6667,1,0
4.5556,1.8889,20,10,0.1443
4.5556,1.8889,23.3333,1,0
4.5556,1.8889,23.3333,2,0
4.5556,1.8889,23.3333,3,0
4.5556,1.8889,23.3333,4,0
4.5556,1.8889,23.3333,5,0
4.5556,1.8889,23.3333,6,0
4.5556,1.8889,23.3333,7,0
4.5556,1.8889,23.3333,8,0.0189
4.5556,1.8889,23.3333,9,0.1135
1,4.5556,26.6667,2,0
4.5556,1.8889,23.3333,10,0.1882
4.5556,1.8889,26.6667,1,0
4.5556,1.8889,26.6667,2,0
4.5556,1.8889,26.6667,3,0
4.5556,1.8889,26.6667,4,0
4.5556,1.8889,26.6667,5,0
4.5556,1.8889,26.6667,6,0
4.5556,1.8889,26.6667,7,0
4.5556,1.8889,26.6667,8,0.0681
4.5556,1.8889,26.6667,9,0.1638
1,4.5556,26.6667,3,0
4.5556,1.8889,26.6667,10,0.2348
4.5556,1.8889,30,1,0
4.5556,1.8889,30,2,0
4.5556,1.8889,30,3,0
4.5556,1.8889,30,4,0
4.5556,1.8889,30,5,0
4.5556,1.8889,30,6,0
4.5556,1.8889,30,7,0
4.5556,1.8889,30,8,0.0926
4.5556,1.8889,30,9,0.199
1,4.5556,26.6667,4,0
4.5556,1.8889,30,10,0.2716
4.5556,1.8889,33.3333,1,0
4.5556,1.8889,33.3333,2,0
4.5556,1.8889,33.3333,3,0
4.5556,1.8889,33.3333,4,0
4.5556,1.8889,33.3333,5,0
4.5556,1.8889,33.3333,6,0
4.5556,1.8889,33.3333,7,0
4.5556,1.8889,33.3333,8,0.1164
4.5556,1.8889,33.3333,9,0.222
1,4.5556,26.6667,5,0
4.5556,1.8889,33.3333,10,0.2965
4.5556,1.8889,36.6667,1,0
4.5556,1.8889,36.6667,2,0
4.5556,1.8889,36.6667,3,0
4.5556,1.8889,36.6667,4,0
4.5556,1.8889,36.6667,5,0
4.5556,1.8889,36.6667,6,0
4.5556,1.8889,36.6667,7,0.0382
4.5556,1.8889,36.6667,8,0.1728
4.5556,1.8889,36.6667,9,0.2735
1,4.5556,26.6667,6,0
4.5556,1.8889,36.6667,10,0.3463
4.5556,1.8889,40,1,0
4.5556,1.8889,40,2,0
4.5556,1.8889,40,3,0
4.5556,1.8889,40,4,0
4.5556,1.8889,40,5,0
4.5556,1.8889,40,6,0
4.5556,1.8889,40,7,0.0694
4.5556,1.8889,40,8,0.1988
4.5556,1.8889,40,9,0.3003
1,4.5556,26.6667,7,0
4.5556,1.8889,40,10,0.3763
4.5556,1.8889,43.3333,1,0
4.5556,1.8889,43.3333,2,0
4.5556,1.8889,43.3333,3,0
4.5556,1.8889,43.3333,4,0
4.5556,1.8889,43.3333,5,0
4.5556,1.8889,43.3333,6,0
4.5556,1.8889,43.3333,7,0.0809
4.5556,1.8889,43.3333,8,0.2227
4.5556,1.8889,43.3333,9,0.3292
1,4.5556,26.6667,8,0
4.5556,1.8889,43.3333,10,0.3986
4.5556,1.8889,46.6667,1,0
4.5556,1.8889,46.6667,2,0
4.5556,1.8889,46.6667,3,0
4.5556,1.8889,46.6667,4,0
4.5556,1.8889,46.6667,5,0
4.5556,1.8889,46.6667,6,0
4.5556,1.8889,46.6667,7,0.0937
4.5556,1.8889,46.6667,8,0.2314
4.5556,1.8889,46.6667,9,0.3308
1,4.5556,26.6667,9,0
4.5556,1.8889,46.6667,10,0.4224
4.5556,1.8889,50,1,0
4.5556,1.8889,50,2,0
4.5556,1.8889,50,3,0
4.5556,1.8889,50,4,0
4.5556,1.8889,50,5,0
4.5556,1.8889,50,6,0
4.5556,1.8889,50,7,0.1093
4.5556,1.8889,50,8,0.2507
4.5556,1.8889,50,9,0.3405
1,1,46.6667,3,0
1,4.5556,26.6667,10,0
4.5556,1.8889,50,10,0.4302
4.5556,2.3333,20,1,0
4.5556,2.3333,20,2,0
4.5556,2.3333,20,3,0
4.5556,2.3333,20,4,0
4.5556,2.3333,20,5,0
4.5556,2.3333,20,6,0
4.5556,2.3333,20,7,0
4.5556,2.3333,20,8,0
4.5556,2.3333,20,9,0
1,4.5556,30,1,0
4.5556,2.3333,20,10,0
4.5556,2.3333,23.3333,1,0
4.5556,2.3333,23.3333,2,0
4.5556,2.3333,23.3333,3,0
4.5556,2.3333,23.3333,4,0
4.5556,2.3333,23.3333,5,0
4.5556,2.3333,23.3333,6,0
4.5556,2.3333,23.3333,7,0
4.5556,2.3333,23.3333,8,0
4.5556,2.3333,23.3333,9,0
1,4.5556,30,2,0
4.5556,2.3333,23.3333,10,0.0268
4.5556,2.3333,26.6667,1,0
4.5556,2.3333,26.6667,2,0
4.5556,2.3333,26.6667,3,0
4.5556,2.3333,26.6667,4,0
4.5556,2.3333,26.6667,5,0
4.5556,2.3333,26.6667,6,0
4.5556,2.3333,26.6667,7,0
4.5556,2.3333,26.6667,8,0
4.5556,2.3333,26.6667,9,0
1,4.5556,30,3,0
4.5556,2.3333,26.6667,10,0.0767
4.5556,2.3333,30,1,0
4.5556,2.3333,30,2,0
4.5556,2.3333,30,3,0
4.5556,2.3333,30,4,0
4.5556,2.3333,30,5,0
4.5556,2.3333,30,6,0
4.5556,2.3333,30,7,0
4.5556,2.3333,30,8,0
4.5556,2.3333,30,9,0
1,4.5556,30,4,0
4.5556,2.3333,30,10,0.1006
4.5556,2.3333,33.3333,1,0
4.5556,2.3333,33.3333,2,0
4.5556,2.3333,33.3333,3,0
4.5556,2.3333,33.3333,4,0
4.5556,2.3333,33.3333,5,0
4.5556,2.3333,33.3333,6,0
4.5556,2.3333,33.3333,7,0
4.5556,2.3333,33.3333,8,0
4.5556,2.3333,33.3333,9,0.0307
1,4.5556,30,5,0
4.5556,2.3333,33.3333,10,0.1278
4.5556,2.3333,36.6667,1,0
4.5556,2.3333,36.6667,2,0
4.5556,2.3333,36.6667,3,0
4.5556,2.3333,36.6667,4,0
4.5556,2.3333,36.6667,5,0
4.5556,2.3333,36.6667,6,0
4.5556,2.3333,36.6667,7,0
4.5556,2.3333,36.6667,8,0
4.5556,2.3333,36.6667,9,0.0447
1,4.5556,30,6,0
4.5556,2.3333,36.6667,10,0.1493
4.5556,2.3333,40,1,0
4.5556,2.3333,40,2,0
4.5556,2.3333,40,3,0
4.5556,2.3333,40,4,0
4.5556,2.3333,40,5,0
4.5556,2.3333,40,6,0
4.5556,2.3333,40,7,0
4.5556,2.3333,40,8,0
4.5556,2.3333,40,9,0.0228
1,4.5556,30,7,0
4.5556,2.3333,40,10,0.1346
4.5556,2.3333,43.3333,1,0
4.5556,2.3333,43.3333,2,0
4.5556,2.3333,43.3333,3,0
4.5556,2.3333,43.3333,4,0
4.5556,2.3333,43.3333,5,0
4.5556,2.3333,43.3333,6,0
4.5556,2.3333,43.3333,7,0
4.5556,2.3333,43.3333,8,0
4.5556,2.3333,43.3333,9,0.0558
1,4.5556,30,8,0
4.5556,2.3333,43.3333,10,0.1657
4.5556,2.3333,46.6667,1,0
4.5556,2.3333,46.6667,2,0
4.5556,2.3333,46.6667,3,0
4.5556,2.3333,46.6667,4,0
4.5556,2.3333,46.6667,5,0
4.5556,2.3333,46.6667,6,0
4.5556,2.3333,46.6667,7,0
4.5556,2.3333,46.6667,8,0
4.5556,2.3333,46.6667,9,0.0936
1,4.5556,30,9,0
4.5556,2.3333,46.6667,10,0.2045
4.5556,2.3333,50,1,0
4.5556,2.3333,50,2,0
4.5556,2.3333,50,3,0
4.5556,2.3333,50,4,0
4.5556,2.3333,50,5,0
4.5556,2.3333,50,6,0
4.5556,2.3333,50,7,0
4.5556,2.3333,50,8,0
4.5556,2.3333,50,9,0.1191
1,1,46.6667,4,0.175
1,4.5556,30,10,0
4.5556,2.3333,50,10,0.2306
4.5556,2.7778,20,1,0
4.5556,2.7778,20,2,0
4.5556,2.7778,20,3,0
4.5556,2.7778,20,4,0
4.5556,2.7778,20,5,0
4.5556,2.7778,20,6,0
4.5556,2.7778,20,7,0
4.5556,2.7778,20,8,0
4.5556,2.7778,20,9,0
1,4.5556,33.3333,1,0
4.5556,2.7778,20,10,0
4.5556,2.7778,23.3333,1,0
4.5556,2.7778,23.3333,2,0
4.5556,2.7778,23.3333,3,0
4.5556,2.7778,23.3333,4,0
4.5556,2.7778,23.3333,5,0
4.5556,2.7778,23.3333,6,0
4.5556,2.7778,23.3333,7,0
4.5556,2.7778,23.3333,8,0
4.5556,2.7778,23.3333,9,0
1,4.5556,33.3333,2,0
4.5556,2.7778,23.3333,10,0
4.5556,2.7778,26.6667,1,0
4.5556,2.7778,26.6667,2,0
4.5556,2.7778,26.6667,3,0
4.5556,2.7778,26.6667,4,0
4.5556,2.7778,26.6667,5,0
4.5556,2.7778,26.6667,6,0
4.5556,2.7778,26.6667,7,0
4.5556,2.7778,26.6667,8,0
4.5556,2.7778,26.6667,9,0
1,4.5556,33.3333,3,0
4.5556,2.7778,26.6667,10,0
4.5556,2.7778,30,1,0
4.5556,2.7778,30,2,0
4.5556,2.7778,30,3,0
4.5556,2.7778,30,4,0
4.5556,2.7778,30,5,0
4.5556,2.7778,30,6,0
4.5556,2.7778,30,7,0
4.5556,2.7778,30,8,0
4.5556,2.7778,30,9,0
1,4.5556,33.3333,4,0
4.5556,2.7778,30,10,0
4.5556,2.7778,33.3333,1,0
4.5556,2.7778,33.3333,2,0
4.5556,2.7778,33.3333,3,0
4.5556,2.7778,33.3333,4,0
4.5556,2.7778,33.3333,5,0
4.5556,2.7778,33.3333,6,0
4.5556,2.7778,33.3333,7,0
4.5556,2.7778,33.3333,8,0
4.5556,2.7778,33.3333,9,0
1,4.5556,33.3333,5,0
4.5556,2.7778,33.3333,10,0
4.5556,2.7778,36.6667,1,0
4.5556,2.7778,36.6667,2,0
4.5556,2.7778,36.6667,3,0
4.5556,2.7778,36.6667,4,0
4.5556,2.7778,36.6667,5,0
4.5556,2.7778,36.6667,6,0
4.5556,2.7778,36.6667,7,0
4.5556,2.7778,36.6667,8,0
4.5556,2.7778,36.6667,9,0
1,4.5556,33.3333,6,0
4.5556,2.7778,36.6667,10,0
4.5556,2.7778,40,1,0
4.5556,2.7778,40,2,0
4.5556,2.7778,40,3,0
4.5556,2.7778,40,4,0
4.5556,2.7778,40,5,0
4.5556,2.7778,40,6,0
4.5556,2.7778,40,7,0
4.5556,2.7778,40,8,0
4.5556,2.7778,40,9,0
1,4.5556,33.3333,7,0
4.5556,2.7778,40,10,0
4.5556,2.7778,43.3333,1,0
4.5556,2.7778,43.3333,2,0
4.5556,2.7778,43.3333,3,0
4.5556,2.7778,43.3333,4,0
4.5556,2.7778,43.3333,5,0
4.5556,2.7778,43.3333,6,0
4.5556,2.7778,43.3333,7,0
4.5556,2.7778,43.3333,8,0
4.5556,2.7778,43.3333,9,0
1,4.5556,33.3333,8,0
4.5556,2.7778,43.3333,10,0
4.5556,2.7778,46.6667,1,0
4.5556,2.7778,46.6667,2,0
4.5556,2.7778,46.6667,3,0
4.5556,2.7778,46.6667,4,0
4.5556,2.7778,46.6667,5,0
4.5556,2.7778,46.6667,6,0
4.5556,2.7778,46.6667,7,0
4.5556,2.7778,46.6667,8,0
4.5556,2.7778,46.6667,9,0
1,4.5556,33.3333,9,0
4.5556,2.7778,46.6667,10,0
4.5556,2.7778,50,1,0
4.5556,2.7778,50,2,0
4.5556,2.7778,50,3,0
4.5556,2.7778,50,4,0
4.5556,2.7778,50,5,0
4.5556,2.7778,50,6,0
4.5556,2.7778,50,7,0
4.5556,2.7778,50,8,0
4.5556,2.7778,50,9,0
1,1,46.6667,5,0.4429
1,4.5556,33.3333,10,0
4.5556,2.7778,50,10,0.0163
4.5556,3.2222,20,1,0
4.5556,3.2222,20,2,0
4.5556,3.2222,20,3,0
4.5556,3.2222,20,4,0
4.5556,3.2222,20,5,0
4.5556,3.2222,20,6,0
4.5556,3.2222,20,7,0
4.5556,3.2222,20,8,0
4.5556,3.2222,20,9,0
1,4.5556,36.6667,1,0
4.5556,3.2222,20,10,0
4.5556,3.2222,23.3333,1,0
4.5556,3.2222,23.3333,2,0
4.5556,3.2222,23.3333,3,0
4.5556,3.2222,23.3333,4,0
4.5556,3.2222,23.3333,5,0
4.5556,3.2222,23.3333,6,0
4.5556,3.2222,23.3333,7,0
4.5556,3.2222,23.3333,8,0
4.5556,3.2222,23.3333,9,0
1,4.5556,36.6667,2,0
4.5556,3.2222,23.3333,10,0
4.5556,3.2222,26.6667,1,0
4.5556,3.2222,26.6667,2,0
4.5556,3.2222,26.6667,3,0
4.5556,3.2222,26.6667,4,0
4.5556,3.2222,26.6667,5,0
4.5556,3.2222,26.6667,6,0
4.5556,3.2222,26.6667,7,0
4.5556,3.2222,26.6667,8,0
4.5556,3.2222,26.6667,9,0
1,4.5556,36.6667,3,0
4.5556,3.2222,26.6667,10,0
4.5556,3.2222,30,1,0
4.5556,3.2222,30,2,0
4.5556,3.2222,30,3,0
4.5556,3.2222,30,4,0
4.5556,3.2222,30,5,0
4.5556,3.2222,30,6,0
4.5556,3.2222,30,7,0
4.5556,3.2222,30,8,0
4.5556,3.2222,30,9,0
1,4.5556,36.6667,4,0
4.5556,3.2222,30,10,0
4.5556,3.2222,33.3333,1,0
4.5556,3.2222,33.3333,2,0
4.5556,3.2222,33.3333,3,0
4.5556,3.2222,33.3333,4,0
4.5556,3.2222,33.3333,5,0
4.5556,3.2222,33.3333,6,0
